No.,出庫,地金,アイテム,中石,サイズ,品番,上代,下代,脇石,チェーン長,摘要,入力者,入庫日,下代（数値）
437,FALSE,Pt900,リング,パール,5,R-PA016-50,"120,000",3021,,,,komaki,2025/05/14,"6,000"
438,FALSE,Pt900,リング,パール,5,R-PA017-50,"130,000",20235,,,,komaki,2025/05/14,"5,180"
439,FALSE,Pt900,リング,パール,5,R-PB016-50,"170,000",402,0.12ct,,,komaki,2025/05/14,"5,880"
440,FALSE,Pt900,リング,パール,5,R-PB017-50,"170,000",20235,0.08ct,,,komaki,2025/05/14,"10,790"
441,FALSE,Pt900,リング,パール,6,Round 6.0*3.0,"224,000",3032,T0.72ct,,,komaki,2022/04/04,
442,FALSE,Pt900,リング,パール,6,crownR-6㎜,"120,000",3018,,,,machii,2022/03/05,"10,150"
443,FALSE,Pt900,リング,パール,6,花々（いろは）R6-3,"180,000",3029,S1.05ct,,,河野,2022/03/16,"28,740"
444,FALSE,Pt900,リング,パール,6,花々（いろは）R6-3,"180,000",3029,S1.07ct,,,河野,2022/03/16,
445,FALSE,Pt900,リング,パール,6,花々（いろは）R6-3,"180,000",3029,S1.00ct,,,河野,2022/03/16,
446,FALSE,Pt900,リング,パール,6,花々（いろは）R6.23-2.1,"180,000",3028,T0.30ct,,,河野,2022/06/22,
447,FALSE,Pt900,リング,パール,8,08A-154-80,"150,000",102851,,,,nakajima,2025/03/16,
448,FALSE,Pt900,リング,パール,8,08A-261-80,"85,000",101661,,,,nakayama,2016/07/11,
449,FALSE,Pt900,リング,パール,8,08A-262-80,"130,000",102518,,,,komaki,2025/04/05,
450,FALSE,Pt900,リング,パール,8,08B-108-80,"140,000",102332,0.03ct,,,kim,2016/04/26,
451,FALSE,Pt900,リング,パール,8,08B-108-80,"140,000",20245,0.03ct,,,nakajima,2025/01/16,
452,FALSE,Pt900,リング,パール,8,08B-125-80,"210,000",102288,0.10ct,,,nakayama,2017/04/27,
453,FALSE,Pt900,リング,パール,8,08B-132-80,"210,000",102848,0.13ct,,,KOUNO,2018/12/27,
454,FALSE,Pt900,リング,パール,8,08B-221-80,"210,000",103091,0.08ct,,,nakajima,2025/01/16,
455,FALSE,Pt900,リング,パール,8,08E-58-80,"220,000",102948,0.13ct,,,komaki,2017/04/03,
456,FALSE,Pt900,リング,パール,8,08K-36-80,"240,000",103409,0.24ct,,,komaki,2016/05/10,
457,,Pt900,リング,パール,8,1121test,1000000,50000,0.05CT,,1121test-10,fujita,2025/11/21,
458,FALSE,Pt900,リング,パール,8,PRA1-1-80,"130,000",3022,,,8mm,yoshida,2024/11/11,
459,FALSE,Pt900,リング,パール,8,R-PA016-80,"140,000",3025,,,,komaki,2025/05/14,
460,FALSE,Pt900,リング,パール,8,R-PA017-80,"180,000",3032,,,,komaki,2025/05/14,
461,FALSE,Pt900,リング,パール,8,Round 8.0*3.0,"270,000",3034,S1.30ct,,,komaki,2022/04/04,
462,FALSE,Pt900,リング,パール,8,花々（イロハ）ring8-2,"200,000",3031,T0.35ct,,,河野,2022/04/25,
463,FALSE,Pt900,リング,パール,8.5,08L-31-85,"250,000",102577,0.26ct,,,河野,2022/03/14,
464,FALSE,Pt900,リング,パール,9,08A-154-90,"120,000",102249,,,,nakajima,2025/01/16,
465,FALSE,Pt900,リング,パール,9,08A-229-90,"135,000",102616,,,,河野,2022/03/14,
466,FALSE,Pt900,リング,パール,9,08A-235-90,"130,000",103156,,,,muro,2021/02/16,
467,FALSE,Pt900,リング,パール,9,08A-239-90,"140,000",20279,,,,河野,2021/05/21,
468,FALSE,Pt900,リング,パール,9,08A-261-90,"95,000",20184,,,,sato,2016/06/25,
469,FALSE,Pt900,リング,パール,9,08A-262-90,"150,000",102918,,,,nakajima,2025/03/16,
470,FALSE,Pt900,リング,パール,9,08B-104-90,"210,000",102846,0.13ct,,,tsukamoto,2020/10/14,
471,FALSE,Pt900,リング,パール,9,08B-108-90,"160,000",102797,0.03ct,,,mitsui,2017/05/15,
472,FALSE,Pt900,リング,パール,9,08B-132-90,"250,000",103195,0.18ct,,,kim,2017/04/23,
473,FALSE,Pt900,リング,パール,9,08B-242-90,"160,000",20244,0.08ct,,,kida,2017/04/04,
474,FALSE,Pt900,リング,パール,9,08C-150-90,"170,000",102337,,,0.15ct,河野,2021/05/21,
475,FALSE,Pt900,リング,パール,9,08E-58-90,"300,000",104362,0.19ct,,,nakajima,2025/03/23,
476,FALSE,Pt900,リング,パール,9,08F-40-90,"230,000",103859,0.17ct,,,河野,2022/03/14,
477,FALSE,Pt900,リング,パール,9,08H-16-90,"250,000",103804,0.28ct,,,河野,2022/03/14,
478,FALSE,Pt900,リング,パール,9,08H-31-90,"350,000",103642,0.42ct,,,SK,2018/02/06,
479,FALSE,Pt900,リング,パール,9,08K-36-90,"260,000",105722,0.24ct,,,河野,2022/03/14,
480,FALSE,Pt900,リング,パール,9,08K-62-90,"240,000",3043,0.06ct,,,komaki,2016/05/10,
481,FALSE,Pt900,リング,パール,9,08K-79-90,"220,000",20309,0.12ct,,,yoshida,2019/03/25,
482,FALSE,Pt900,リング,パール,9,PRA1-3-90,"150,000",3026,,,8.5-9mm,yoshida,2024/11/11,
483,FALSE,Pt900,リング,パール,9,R-PA016-90,"160,000",3025,,,,komaki,2025/05/14,
484,FALSE,Pt900,リング,パール,9,R-PA017-90,"200,000",3036,,,,komaki,2025/05/14,
485,FALSE,Pt900,リング,パール,9.5,08L-31-95,"280,000",103024,0.35ct,,,河野,2022/03/14,
486,FALSE,Pt900,リング,パール,10,08A-154-100,"140,000",102789,,,,nakajima,2025/01/16,
487,FALSE,Pt900,リング,パール,10,08A-154-110,"150,000",102765,,,,shige,2024/09/13,
488,FALSE,Pt900,リング,パール,10,08A-235-100,"168,000",103146,,,,河野,2022/03/14,
489,FALSE,Pt900,リング,パール,10,08A-261-100,"100,000",101929,,,,sato,2016/06/25,
490,FALSE,Pt900,リング,パール,10,08B-104-100,"260,000",3033,0.18ct,,,muro ,2020/02/23,
491,FALSE,Pt900,リング,パール,10,08B-125-100,"190,000",102736,0.13ct,,,SK,2016/10/11,
492,FALSE,Pt900,リング,パール,10,08B-132-100,"270,000",103473,0.18ct,,,muro,2017/05/05,
493,FALSE,Pt900,リング,パール,10,08B-145-100,"190,000",3037,0.06ct,,,nakajima,2020/07/12,
494,FALSE,Pt900,リング,パール,10,08B-206-100,"230,000",3024,0.22ct,,,norita,2016/09/20,
495,FALSE,Pt900,リング,パール,10,08E-160改-100,"380,000",3042,0.31ct,,,komaki,2023/10/11,
496,FALSE,Pt900,リング,パール,10,08F-40-100,"250,000",104275,0.17ct,,,河野,2022/03/14,
497,FALSE,Pt900,リング,パール,10,08H-16-100,"280,000",20411,0.36ct,,,kida,2017/03/17,
498,FALSE,Pt900,リング,パール,10,08K-36-100,"240,000",104382,0.24ct,,,河野,2022/03/14,
499,FALSE,Pt900,リング,パール,10,08K-62-100,"260,000",104614,0.06ct,,,komaki,2015/06/05,
500,FALSE,Pt900,リング,パール,10,08K-79-100,"240,000",103392,0.15ct,,,kida,2016/10/11,
501,FALSE,Pt900,リング,パール,10,PRB1-1-100,"225,000",20358,M:3mm*3pcs,,脇石モアッサナイト,fujita,2023/12/05,
502,FALSE,Pt900,リング,パール,10,花々（いろは）R6-3,"250,000",3039,T0.50ct,,,fujita,2022/05/18,
503,FALSE,Pt900,リング,パール,10.5,08L-31-105,"320,000",103443,0.44ct,,,河野,2022/03/14,
504,FALSE,Pt900,リング,パール,11,08A-235-110,"185,000",103625,,,,KOUNO,2018/11/02,
505,FALSE,Pt900,リング,パール,11,08A-245-110,"220,000",103825,,,,nakajima,2025/01/16,
506,FALSE,Pt900,リング,パール,11,08B-104-110,"310,000",103474,0.28ct,,,kim,2017/04/23,
507,FALSE,Pt900,リング,パール,11,08B-206-110,"240,000",102431,0.22ct,,,norita,2016/09/20,
508,FALSE,Pt900,リング,パール,11,08C-120-110,"200,000",103213,0.11ct,,,SK,2018/12/10,
509,FALSE,Pt900,リング,パール,11,08E-102-110,"280,000",20324,0.36ct,,,nakajima,2016/10/25,
510,FALSE,Pt900,リング,パール,11,08E-221-110,"220,000",103066,0.14ct,,,komaki,2017/04/08,
511,FALSE,Pt900,リング,パール,11,08E-58-110,"280,000",103439,0.24ct,,,kim,2016/04/26,
512,FALSE,Pt900,リング,パール,11,08H-16-110,"330,000",104368,0.42ct,,,nakajima,2014/06/12,
513,FALSE,Pt900,リング,パール,11,08K-36-110,"350,000",103918,0.40ct,,,河野,2022/03/14,
514,FALSE,Pt900,リング,パール,11,08K-36-110,"380,000",104809,0.31ct,,,tanaka,2023/11/14,
515,FALSE,Pt900,リング,パール,11,08K-62-110,"260,000",20432,0.06ct,,,nakajima,2016/10/16,
516,FALSE,Pt900,リング,パール,11,08K-79-110,"260,000",103727,0.16ct,,,kida,2016/10/11,
517,FALSE,Pt900,リング,パール,12,08A-154-120,"135,000",102806,,,,kim,2019/09/14,
518,FALSE,Pt900,リング,パール,12,08H-16-120,"340,000",104515,0.46ct,,,nakajima,2020/07/12,
519,FALSE,Pt900,リング,パール,12,08H-31-120,"480,000",104053,0.72ct,,,komaki,2017/04/03,
520,FALSE,Pt900,リング,パール,12,08K-36-120,"370,000",105438,0.29ct,,,河野,2022/03/14,
521,FALSE,Pt900,リング,パール,12,08K-79-120,"280,000",104062,0.20ct,,,shige,2017/04/20,
522,FALSE,Pt900,リング,パール,12,PSD-976,"938,000",30125,0.55ct,,,kida,2017/03/17,
523,FALSE,Pt900,リング,パール,13,08A-154-130,"150,000",103059,,,,hirokawa,2019/02/20,
524,FALSE,Pt900,リング,パール,14,08A-154-140,"180,000",103525,,,,kida,2017/04/15,
525,FALSE,Pt900,リング,パール,14,PSD-TOYO,"600,000",4018,1.31ct,,,不明,2020/02/08,
526,FALSE,Pt900,リング,スクエア,45*45,10A-69-45-45,"160,000",103164,,,,komaki,不明,
527,FALSE,Pt900,リング,スクエア,60*50,10A-73-60-50,"180,000",103554,,,,muro,不明,
528,FALSE,Pt900,リング,スクエア,60*50,10A-73-60-50,"250,000",103574,0.15ct,,,nakayama,2016/05/03,
529,FALSE,Pt900,リング,スクエア,75*60,10A-73-75-60,"200,000",104231,,,,muro,不明,
530,FALSE,Pt900,リング,スクエア,75*60,10A-73-75-60,"200,000",20413,,,,shige,2020/01/23,
531,FALSE,Pt900,リング,スクエア,75*60,10A-73-75-60,"300,000",104146,0.20ct,,,nakayama,2016/05/03,
532,FALSE,Pt900,リング,スクエア,60*65,10C-50-60-65,"180,000",102068,0.11ct,,,komaki,不明,
533,FALSE,Pt900,リング,スクエア,100*80,10E-65-100-80,"380,000",104934,0.31ct,,,kim,不明,
534,FALSE,Pt900,リング,スクエア,75*55,10E-65-75-55,"320,000",103583,0.27ct,,,shige,2020/01/23,
535,FALSE,Pt900,リング,スクエア,95*115,10H-5-95-115,"338,000",3067,0.45ct,,,kim,2018/05/28,
536,FALSE,Pt900,リング,スクエア,40*45,10K-1-40-45,"160,000",102169,0.11ct,,,nakajima,2019/03/15,
537,FALSE,Pt900,リング,スクエア,50*55,10K-1-50-55,"180,000",102463,0.20ct,,,komaki,2019/05/29,
538,FALSE,Pt900,リング,スクエア,50*60,10K-1-50-60,"200,000",102361,0.18ct,,,kida,2016/10/18,
539,FALSE,Pt900,リング,スクエア,55*60,10K-1-55-60,"220,000",102178,0.22ct,,,muro,不明,
540,FALSE,Pt900,リング,スクエア,55*70,10K-1-55-70,"220,000",102576,0.19ct,,,tamai,2017/11/14,
541,FALSE,Pt900,リング,スクエア,60*60,10K-1-60-60,"230,000",102744,0.22ct,,,norita,不明,
542,FALSE,Pt900,リング,スクエア,60*75,10K-1-60-75,"240,000",102944,0.24ct,,,muro,2018/03/11,
543,FALSE,Pt900,リング,スクエア,70*75,10K-1-70-75,"250,000",102675,0.27ct,,,muro,不明,
544,FALSE,Pt900,リング,スクエア,75*90,10K-1-75-90,"250,000",103248,0.25ct,,,kim,不明,
545,FALSE,Pt900,リング,スクエア,85*100,10K-1-85-100,"280,000",102902,0.30ct,,,muro,不明,
546,FALSE,Pt900,リング,スクエア,100*105,10K-2-100-105,"380,000",103462,0.54ct,,,muro,不明,
547,FALSE,Pt900,リング,スクエア,55*60,10K-2-55-60,"230,000",102557,0.29ct,,,tamai,2017/07/14,
548,FALSE,Pt900,リング,スクエア,65*80,10K-2-65-80,"280,000",102942,0.27ct,,,muro,2018/11/16,
549,FALSE,Pt900,リング,スクエア,70*75,10K-2-70-75,"280,000",102613,0.29ct,,,muro,不明,
550,FALSE,Pt900,リング,スクエア,80*80,10K-2-80-80,"300,000",103001,0.25ct,,,SK,2016/10/11,
551,FALSE,Pt900,リング,スクエア,80*85,10K-2-80-85,"300,000",20288,0.34ct,,,muro,不明,
552,FALSE,Pt900,リング,スクエア,80*90,10K-2-80-90,"300,000",103291,0.42ct,,,不明,2018/01/23,
553,FALSE,Pt900,リング,スクエア,90*95,10K-2-90-95,"320,000",103001,0.43ct,,,muro,不明,
554,FALSE,Pt900,リング,スクエア,95*105,10K-2-95-105,"350,000",103374,0.49ct,,,muro,不明,
555,FALSE,Pt900,リング,スクエア,50*75,10K-34-50-75,"260,000",102955,0.27ct,,,tamai,2017/11/14,
556,FALSE,Pt900,リング,スクエア,60*70,10K-34-60-70,"320,000",103223,0.40ct,,,tamai,2017/07/14,
557,FALSE,Pt900,リング,スクエア,70*75,10K-34-70-75,"320,000",103145,0.42ct,,,norita,不明,
558,FALSE,Pt900,リング,スクエア,55*60,10K-55-55*60,"260,000",102703,0.24ct,,,shige,2024/09/14,
559,FALSE,Pt900,リング,スクエア,55*65,10K-55-55*65,"270,000",102826,0.21ct,,,shige,2024/09/14,
560,FALSE,Pt900,リング,スクエア,55*60,10K-55-55-60,"260,000",102703,0.24ct,,,kim,不明,
561,FALSE,Pt900,リング,スクエア,55*65,10K-55-55-65,"270,000",102826,0.21ct,,,tamai,2017/07/14,
562,FALSE,Pt900,リング,スクエア,55*70,10K-55-55-70,"300,000",102906,0.27ct,,,norita,不明,
563,FALSE,Pt900,リング,スクエア,60*75,10K-55-60-75,"320,000",102932,0.28ct,,,komaki,不明,
564,FALSE,Pt900,リング,スクエア,75*75,10K-55-75-75,"320,000",103127,0.25ct,,,kim,不明,
565,FALSE,Pt900,リング,スクエア,75*80,10K-55-75-80,"340,000",103161,0.31ct,,,norita,不明,
566,FALSE,Pt900,リング,スクエア,75*90,10K-55-75-90,"360,000",103415,0.31ct,,,norita,不明,
567,FALSE,Pt900,リング,スクエア,80*80,10K-55-80-80,"420,000",103534,0.41ct,,,muro,不明,
568,FALSE,Pt900,リング,スクエア,85*110,10K-55-85-110,"420,000",103662,0.37ct,,,muro,不明,
569,FALSE,Pt900,リング,スクエア,95*100,10K-55-95-100,"550,000",104457,0.37ct,,,kida,2016/10/18,
570,FALSE,Pt900,リング,スクエア,95*110,10K-55-95-110,"550,000",104068,0.57ct,,,muro,不明,
571,FALSE,Pt900,リング,スクエア,60*70,10K-58-60-70,"300,000",102955,0.28ct,,,muro,2018/08/25,
572,FALSE,Pt900,リング,スクエア,70*75,10K-58-70-75,"380,000",103415,0.38ct,,,norita,不明,
573,FALSE,Pt900,リング,スクエア,70*80,10K-58-70-80,"400,000",103389,0.43ct,,,norita,不明,
574,FALSE,Pt900,リング,スクエア,70*50,10K-59-70-50,"360,000",103837,0.34ct,,,muro,2017/07/08,
575,FALSE,Pt900,リング,スクエア,115*125,10R-2-115-125,"980,000",30196,1.81ct,,,kim,2018/05/28,
576,FALSE,Pt900,リング,スクエア,25*25,KRA1-1-25-25,"120,000",3022,,,,fujita,2023/08/18,
577,FALSE,Pt900,リング,スクエア,35*35,KRA1-1-35-35,"130,000",3024,,,,fujita,2023/08/18,
578,FALSE,Pt900,リング,スクエア,40*40,KRA1-1-40-40,"140,000",3024,,,,fujita,2023/08/18,
579,FALSE,Pt900,リング,スクエア,45*45,KRA1-1-45-45,"150,000",3024,,,,fujita,2023/08/18,
580,FALSE,Pt900,リング,スクエア,50*50,KRA1-1-50-50,"160,000",3027,,,,fujita,2023/08/18,
581,FALSE,Pt900,リング,その他,Free,FRA0-6-0,"220,000",3043,5.9,,,fujita,2023/08/18,
582,FALSE,Pt900,リング,その他,Free,FRA0-7-0,"220,000",3043,,,,komaki,2025/02/14,
583,FALSE,Pt900,リング,その他,Free,FRA0-8-0,"170,000",20353,,,,fujita,2023/08/18,
584,FALSE,Pt900,リング,その他,Free,FRB0-1-0,"305,000",20772,0.22ct,,,fujita,2025/06/23,
585,FALSE,Pt900,リング,その他,Free,Fre-Free-Round-R,"180,000",102937,,,,nakajima,2025/01/16,
586,FALSE,Pt900,リング,その他,Free,FreFree-Cross-R,"180,000",102585,,,,植田,2023/04/18,
587,FALSE,Pt900,リング,その他,Free,FreFree-Cross-R,"180,000",102585,,,,植田,2023/04/18,
588,FALSE,Pt900,リング,その他,80*45,S-C-2040OR80X45,"380,000",3074,0.35ct,,中石=マーキース,不明,2009/08/02,
589,FALSE,Pt900,リング,その他,0.3,05C-85-30,"140,000",102096,,,一文字,nakajima,2025/01/16,
590,FALSE,Pt900,リング,その他,0.3,05C-87-30,"150,000",102492,,,,小牧,2023/09/06,
591,FALSE,Pt900,リング,その他,0.5,07K-850-50,"130,000",3026,0.03ct,,,yoshida,2020/03/24,
592,FALSE,Pt900,リング,その他,0.5,10T-13-50,"180,000",20358,,,,fujita,2022/08/17,
593,FALSE,Pt900,リング,その他,0.5,LRA1-1-50,"126,000",3025,,,,fujita,2023/08/18,
594,FALSE,Pt900,リング,その他,0.5,Regolith5stars-50,"170,000",3019,,,,nakayama,2016/01/31,
595,FALSE,Pt900,リング,その他,0.52,05E-107-50,"90,000",101376,,,,河野,2022/03/09,
596,FALSE,Pt900,リング,その他,0.6,03B-202-30,"200,000",103264,,,一文字,廣川,2021/06/16,
597,FALSE,Pt900,リング,その他,0.7,05C-85-70,"180,000",103377,,,,nakajima,2025/03/16,
598,FALSE,Pt900,リング,その他,1,05C-79-100,"260,000",105116,,,,tanaka,2023/11/14,
599,FALSE,Pt900,リング,その他,1,Line-BaguetteR-100,"380,000",3045,0.33ct,,,河野,2022/03/09,
600,FALSE,Pt900,リング,その他,1,Line-Ring-100,"250,000",3045,,,,muro,2020/02/23,
601,FALSE,K18,リング,ダイヤ,0.1,03B-285-10,"230,000",101579,0.28ct,,2.4,yoshida,2020/08/06,
602,FALSE,K18,リング,ダイヤ,0.2,03A-206-20,"110,000",101565,,,2.6,yoshida,不明,
603,FALSE,K18,リング,ダイヤ,0.3,03A-206-30,"130,000",101552,,,3,yoshida,2018/11/01,
604,FALSE,K18,リング,ダイヤ,0.3,03A-209-30,"190,000",20183,,,3.5,不明,不明,
605,FALSE,K18,リング,ダイヤ,0.3,03B-285-30,"230,000",101712,0.26ct,,2.70g,yoshida,不明,
606,FALSE,K18,リング,ダイヤ,0.3,03B-X046-30,"210,000",402,0.15ct,,3.7,nakayama,不明,
607,FALSE,K18,リング,ダイヤ,0.3,03B-X047-30,"190,000",20291,0.08ct,,3.6,kim,2020/08/06,
608,FALSE,K18,リング,ダイヤ,0.5,03A-406-50,"250,000",102896,,,6,muro ,2014/12/26,
609,FALSE,K18,リング,ダイヤ,0.5,03B-211-50,"150,000",101833,0.02ct,,3.3,nakayama,不明,
610,FALSE,K18,リング,ダイヤ,0.5,03B-X046-50,"270,000",402,0.20ct,,4.3,nakayama,2014/12/26,
611,FALSE,K18,リング,ダイヤ,0.5,04B-148-50,"160,000",101966,0.02ct,,3.7,nakayama,不明,
612,FALSE,K18,リング,ダイヤ,0.7,03A-170-70,"150,000",101839,,,3.5,muro ,2020/08/06,
613,FALSE,K18,リング,ダイヤ,0.7,03A-206-70,"160,000",101989,,,4,muro ,2014/12/26,
614,FALSE,K18,リング,ダイヤ,0.7,03A-206-70,"160,000",102197,,,4,yoshida,2016/07/01,
615,FALSE,K18,リング,ダイヤ,0.7,03A-209-70,"210,000",102371,,,4.8,muro ,2016/04/18,
616,FALSE,K18,リング,ダイヤ,0.7,03B-X046-70,"330,000",3025,0.25ct,,5.2,sato,2018/11/30,
617,FALSE,K18,リング,ダイヤ,0.7,03B-X046-70,"330,000",20262,0.25ct,,5.2,suzuki,2020/08/06,
618,FALSE,K18,リング,ダイヤ,CT,03A-206-100,"200,000",20246,,,4.5,yoshida,2016/04/14,
619,FALSE,K18,リング,ダイヤ,CT,03B-X046-100,"380,000",3023,0.36ct,,5.1,sato,不明,
620,FALSE,K18,リング,ダイヤ,CT,03B-X047-100,"270,000",3035,0.16ct,,4.6,komaki,2014/12/25,
621,,K18,リング,ダイヤ,1.5CT,33333,100,101,5CT,100cm,999,fu,2025/11/21,
622,FALSE,K18,リング,オーバル,100,09A-150-100,"120,000",101434,,,2.70g,muro,2022/02/02,
623,FALSE,K18,リング,オーバル,100,09A-314-100,"170,000",101982,,,3.9,tamai,不明,
624,FALSE,K18,リング,オーバル,100,15,"170,000",101982,0.3ct,,あ,fujita,2025/07/31,
625,FALSE,K18,リング,オーバル,100,604test,"170,000",101982,,,,fujita,2019/09/19,
626,FALSE,K18,リング,オーバル,100,last1,"170,000",101982,,,,fujita,2025/07/01,
627,FALSE,K18,リング,オーバル,100,last4,"170,000",101982,,,,fujita,2025/07/01,
628,FALSE,K18,リング,オーバル,100,latest12,"170,000",101982,,,,fujita,2025/07/03,
629,FALSE,K18,リング,オーバル,100,test12,"170,000",101982,,,,fujita,2025/07/02,
630,FALSE,K18,リング,オーバル,100,test15,"170,000",101982,,,,fujita,2025/07/02,
631,FALSE,K18,リング,オーバル,100,test5002,"170,000",101982,,,,fujita,2020/08/06,
632,FALSE,K18,リング,オーバル,100,test501,"170,000",101982,,,,fujita,2020/08/06,
633,FALSE,K18,リング,オーバル,200,09A-150-200,"140,000",101928,,,4.3,宮崎,2007/10/29,
634,FALSE,K18,リング,オーバル,230,ORA1-4-230,"230,000",3032,,,,fujita,2022/03/05,
635,FALSE,K18,リング,オーバル,320,09F-2-320,"360,000",20248,0.12ct,,7,不明,2023/04/18,
636,FALSE,K18,リング,パール,6,K18 crownR-6㎜,"110,000",3016,,,1.9,machii,2017/03/17,
637,FALSE,K18,リング,パール,8,Crown8,"110,000",3023,,,2.2,植田,2023/08/18,
638,FALSE,K18,リング,パール,11,PSD-974,"642,000",3085,0.55ct,,12,kida,2023/08/18,
639,FALSE,K18,リング,その他,Free,FRA0-3-0,"155,000",20224,,,,fujita,2023/04/18,
640,FALSE,K18,リング,その他,Free,FRA0-4-0,"140,000",20214,,,,fujita,2023/04/18,
641,FALSE,K18,リング,その他,Free,FreFree-Cross-R,"190,000",402,,,4,植田,2024/07/22,
642,FALSE,K18,リング,その他,Free,FreFree-Round-R,"190,000",102937,,,3.9,植田,2024/07/22,
643,FALSE,Pt900/K18,リング,ダイヤ,0.5,03A-207-50,"170,000",102379,,,4,yoshida,2018/12/01,
644,FALSE,Pt900/K18,リング,ダイヤ,0.7,03A-207-70,"170,000",102364,,,3.9,yoshida,2018/09/09,
645,FALSE,Pt900/K18,リング,ダイヤ,CT,03A-207-100,"180,000",102566,,,4.2,yoshida,2019/09/19,
646,FALSE,K18WG,リング,パール,8,ZRP-98,"118,000",3035,0.08ct,,,norita,2022/08/05,
647,FALSE,Pt900,ペンダント,ダイヤ,0.2,14B-133-20,"110,000",10772,0.06ct,,,廣川,2021/10/05,
648,FALSE,Pt900,ペンダント,ダイヤ,0.2,14B-144-20,"95,000",2095,0.08ct,,,fujita,2025/04/16,
649,FALSE,Pt900,ペンダント,ダイヤ,0.2,14B-168-20,"130,000",10906,0.16ct,,,河野,2022/03/14,
650,FALSE,Pt900,ペンダント,ダイヤ,0.2,14B-221-20,"140,000",10996,0.15ct,,,nakajima,2025/03/29,
651,FALSE,Pt900,ペンダント,ダイヤ,0.2,14B-308-20,"280,000",101907,0.54ct,,,tanaka,2023/11/14,
652,FALSE,Pt900,ペンダント,ダイヤ,0.2,14B-46-20,"70,000",2064,0.07ct,,,fujita,2022/10/14,
653,FALSE,Pt900,ペンダント,ダイヤ,0.2,14K-4-20,"70,000",10802,0.06ct,,,fujita,2023/12/10,
654,FALSE,Pt900,ペンダント,ダイヤ,0.3,14A-177-30,"55,000",10998,,,,nakajima,2025/03/16,
655,FALSE,Pt900,ペンダント,ダイヤ,0.3,14A-44-30,"45,000",2086,,,,fujita,2023/12/05,
656,FALSE,Pt900,ペンダント,ダイヤ,0.3,14A-56-30,"70,000",101346,,,,fujita,2022/09/29,
657,FALSE,Pt900,ペンダント,ダイヤ,0.3,14B-144-30,"130,000",101251,0.12ct,,,fujita,2025/04/16,
658,FALSE,Pt900,ペンダント,ダイヤ,0.3,14B-177-30,"60,000",10779,,,0.03ct,河野,2021/05/21,
659,FALSE,Pt900,ペンダント,ダイヤ,0.3,14B-194-30,"220,000",103667,0.29ct,,,nakajima,2025/01/15,
660,FALSE,Pt900,ペンダント,ダイヤ,0.3,14B-203-30,"110,000",101033,0.08ct,,,nakajima,2025/04/02,
661,FALSE,Pt900,ペンダント,ダイヤ,0.3,14B-274-30,"60,000",10891,0.02ct,,,tanaka,2023/07/14,
662,FALSE,Pt900,ペンダント,ダイヤ,0.3,14B-46-30,"120,000",2093,0.09ct,,,fujita,2023/12/10,
663,FALSE,Pt900,ペンダント,ダイヤ,0.3,15A-144-30,"50,000",2094,,,,河野,2022/11/26,
664,FALSE,Pt900,ペンダント,ダイヤ,0.3,15A-152-30,"45,000",2088,,,,nakajima,2025/03/29,
665,FALSE,Pt900,ペンダント,ダイヤ,0.3,15A-64-30,"40,000",10797,,,,tanaka,2024/01/04,
666,FALSE,Pt900,ペンダント,ダイヤ,0.3,15A-64-30,"40,000",10747,,,,tanaka,2024/01/04,
667,FALSE,Pt900,ペンダント,ダイヤ,0.3,15B-59-30,"220,000",103585,0.24ct,,,muro,2017/07/28,
668,FALSE,Pt900,ペンダント,ダイヤ,0.3,DPB2-1-30,"100,000",20145,M0.85ct,,,fujita,2023/08/18,
669,FALSE,Pt900,ペンダント,ダイヤ,0.5,14A-107-50,"45,000",10849,,,,河野,2022/03/14,
670,FALSE,Pt900,ペンダント,ダイヤ,0.5,14A-113-50,"80,000",101572,,,,nakajima,2025/03/16,
671,FALSE,Pt900,ペンダント,ダイヤ,0.5,14A-148-50,"40,000",408,,,,河野,2021/05/21,
672,FALSE,Pt900,ペンダント,ダイヤ,0.5,14A-151-50,"50,000",10872,,,,河野,2021/05/21,
673,FALSE,Pt900,ペンダント,ダイヤ,0.5,14A-160-50,"22,000",10253,,,,河野,2022/03/14,
674,FALSE,Pt900,ペンダント,ダイヤ,0.5,14A-177-50,"60,000",101068,,,,nakajima,2023/07/05,
675,FALSE,Pt900,ペンダント,ダイヤ,0.5,14A-44-50,"60,000",101113,,,,nakajima,2025/03/16,
676,FALSE,Pt900,ペンダント,ダイヤ,0.5,14A-56-50,"60,000",101189,,,,tsukamoto,2020/10/14,
677,FALSE,Pt900,ペンダント,ダイヤ,0.5,14A-77-50,"50,000",10796,,,,河野,2022/03/14,
678,FALSE,Pt900,ペンダント,ダイヤ,0.5,14B-103-50,"120,000",101222,0.08ct,,,fujita,2022/11/01,
679,FALSE,Pt900,ペンダント,ダイヤ,0.5,14B-133-50,"150,000",101371,0.12ct,,,nakajima,2025/03/27,
680,FALSE,Pt900,ペンダント,ダイヤ,0.5,14B-144-50,"140,000",101371,0.13ct,,,nakajima,2025/04/27,
681,FALSE,Pt900,ペンダント,ダイヤ,0.5,14B-193-50,"220,000",101538,0.26ct,,,KOUNO,2021/03/15,
682,FALSE,Pt900,ペンダント,ダイヤ,0.5,14B-201-50,"580,000",20992,0.79ct,,,nakajima,2025/01/15,
